2010-03-11,0.6008639335632324
2010-03-12,0.586005687713623
2010-03-15,0.5675075054168701
2010-03-16,0.613599956035614
2010-03-17,0.6357359886169434
2010-03-18,0.620270848274231
2010-03-19,0.5920698046684265
2010-03-22,0.6348263025283813
2010-03-23,0.6757633090019226
2010-03-24,0.6383141279220581
2010-03-25,0.6351301670074463
2010-03-26,0.6251233220100403
2010-03-29,0.6419530510902405
2010-03-30,0.654233992099762
2010-03-31,0.6440752744674683
2010-04-01,0.6461975574493408
2010-04-05,0.7009321451187134
2010-04-06,0.6903185844421387
2010-04-07,0.6971413493156433
2010-04-08,0.6724282503128052
2010-04-09,0.6903185844421387
2010-04-12,0.7076029777526855
2010-04-13,0.7212486267089844
2010-04-14,0.8140392303466797
2010-04-15,0.8210141062736511
2010-04-16,0.7906906008720398
2010-04-19,0.7640051245689392
2010-04-20,0.8010003566741943
2010-04-21,0.7759833335876465
2010-04-22,0.819801390171051
2010-04-23,0.8234402537345886
2010-04-26,0.830717921257019
2010-04-27,0.7447502017021179
2010-04-28,0.7596085071563721
2010-04-29,0.7856871485710144
2010-04-30,0.6797059774398804
2010-05-03,0.7297399640083313
2010-05-04,0.6331586837768555
2010-05-05,0.6128422021865845
2010-05-06,0.5606847405433655
2010-05-07,0.5265706777572632
2010-05-10,0.6186032295227051
2010-05-11,0.606777012348175
2010-05-12,0.6560534238815308
2010-05-13,0.6046547889709473
2010-05-14,0.5494652986526489
2010-05-17,0.5722082257270813
2010-05-18,0.5255098342895508
2010-05-19,0.5338482856750488
2010-05-20,0.49033409357070923
2010-05-21,0.5223259329795837
2010-05-24,0.4915468692779541
2010-05-25,0.5026153326034546
2010-05-26,0.5000380873680115
2010-05-27,0.5761498808860779
2010-05-28,0.5484035611152649
2010-06-01,0.5111055374145508
2010-06-02,0.5656882524490356
2010-06-03,0.5873703360557556
2010-06-04,0.5109545588493347
2010-06-07,0.45394572615623474
2010-06-08,0.44894227385520935
2010-06-09,0.439997136592865
2010-06-10,0.4883628487586975
2010-06-11,0.5092860460281372
2010-06-14,0.5189899802207947
2010-06-15,0.605412483215332
2010-06-16,0.6137517690658569
2010-06-17,0.6098092794418335
2010-06-18,0.6057154536247253
2010-06-21,0.5896445512771606
2010-06-22,0.5585624575614929
2010-06-23,0.5634139776229858
2010-06-24,0.5142894983291626
2010-06-25,0.5159579515457153
2010-06-28,0.522022008895874
2010-06-29,0.45091360807418823
2010-06-30,0.429080605506897
2010-07-01,0.4307481050491333
2010-07-02,0.42544180154800415
2010-07-06,0.4246830940246582
2010-07-07,0.49139565229415894
2010-07-08,0.4877569079399109
2010-07-09,0.5045866370201111
2010-07-12,0.5238415002822876
2010-07-13,0.557500958442688
2010-07-14,0.5523465275764465
2010-07-15,0.545219898223877
2010-07-16,0.4933662414550781
2010-07-19,0.5306643843650818
2010-07-20,0.532180905342102
2010-07-21,0.4998859167098999
2010-07-22,0.5456745624542236
2010-07-23,0.5561361908912659
2010-07-26,0.5761498808860779
2010-07-27,0.5643236637115479
2010-07-28,0.5350618958473206
2010-07-29,0.5026153326034546
2010-07-30,0.48684731125831604
2010-08-02,0.5126221179962158
2010-08-03,0.49715709686279297
2010-08-04,0.5117123126983643
2010-08-05,0.4994314908981323
2010-08-06,0.5000380873680115
2010-08-09,0.5082253813743591
2010-08-10,0.4692589342594147
2010-08-11,0.41270580887794495
2010-08-12,0.39617908000946045
2010-08-13,0.38420096039772034
2010-08-16,0.3881436288356781
2010-08-17,0.40300193428993225
2010-08-18,0.4164956510066986
2010-08-19,0.3955722153186798
2010-08-20,0.4001207947731018
2010-08-23,0.3860202729701996
2010-08-24,0.36646151542663574
2010-08-25,0.37752997875213623
2010-08-26,0.3559998571872711
2010-08-27,0.3772270977497101
2010-08-30,0.34993571043014526
2010-08-31,0.3276478052139282
2010-09-01,0.35812312364578247
2010-09-02,0.381926566362381
2010-09-03,0.39845335483551025
2010-09-07,0.37692320346832275
2010-09-08,0.37070709466934204
2010-09-09,0.3722236752510071
2010-09-10,0.3576682209968567
2010-09-13,0.3931470215320587
2010-09-14,0.41240185499191284
2010-09-15,0.4092180132865906
2010-09-16,0.41786032915115356
2010-09-17,0.418163925409317
2010-09-20,0.4231674373149872
2010-09-21,0.4202863872051239
2010-09-22,0.4029659926891327
2010-09-23,0.4107007682323456
2010-09-24,0.45953625440597534
2010-09-27,0.4516495168209076
2010-09-28,0.47273096442222595
2010-09-29,0.48319560289382935
2010-09-30,0.47273096442222595
2010-10-01,0.4677259922027588
2010-10-04,0.4486165940761566
2010-10-05,0.47667384147644043
2010-10-06,0.46029427647590637
2010-10-07,0.46044614911079407
2010-10-08,0.47546079754829407
2010-10-11,0.48410552740097046
2010-10-12,0.4944182336330414
2010-10-13,0.49669307470321655
2010-10-14,0.49259835481643677
2010-10-15,0.503821849822998
2010-10-18,0.4921434223651886
2010-10-19,0.4715178906917572
2010-10-20,0.47940370440483093
2010-10-21,0.4722760021686554
2010-10-22,0.5003331303596497
2010-10-25,0.5167126655578613
2010-10-26,0.5101916790008545
2010-10-27,0.5570553541183472
2010-10-28,0.5584203600883484
2010-10-29,0.5688850283622742
2010-11-01,0.56312096118927
2010-11-02,0.5740408897399902
2010-11-03,0.592999279499054
2010-11-04,0.6474456787109375
2010-11-05,0.6609430909156799
2010-11-08,0.6618531942367554
2010-11-09,0.6366779208183289
2010-11-10,0.637436032295227
2010-11-11,0.6151415705680847
2010-11-12,0.6136246919631958
2010-11-15,0.5999752283096313
2010-11-16,0.5744959712028503
2010-11-17,0.5728278160095215
2010-11-18,0.6048288941383362
2010-11-19,0.6342511177062988
2010-11-22,0.6577585935592651
2010-11-23,0.6401658654212952
2010-11-24,0.69142746925354
2010-11-26,0.6799017786979675
2010-11-29,0.6751997470855713
2010-11-30,0.6501755714416504
2010-12-01,0.7125085592269897
2010-12-02,0.752547562122345
2010-12-03,0.7634673118591309
2010-12-06,0.7595241665840149
2010-12-07,0.758007287979126
2010-12-08,0.7787845134735107
2010-12-09,0.7843966484069824
2010-12-10,0.7865197658538818
2010-12-13,0.7718088626861572
2010-12-14,0.7520924210548401
2010-12-15,0.728736162185669
2010-12-16,0.7416278123855591
2010-12-17,0.7567944526672363
2010-12-20,0.7481494545936584
2010-12-21,0.7639222145080566
2010-12-22,0.7646800875663757
2010-12-23,0.7583103775978088
2010-12-27,0.7605854272842407
2010-12-28,0.7508796453475952
2010-12-29,0.7539124488830566
2010-12-30,0.7605854272842407
2010-12-31,0.7581592798233032
2011-01-03,0.7751447558403015
2011-01-04,0.7777238488197327
2011-01-05,0.7853063941001892
2011-01-06,0.8288331627845764
2011-01-07,0.8342930674552917
2011-01-10,0.8605313301086426
2011-01-11,0.8700860142707825
2011-01-12,0.9189205169677734
2011-01-13,0.9186176657676697
2011-01-14,0.9936903715133667
2011-01-18,0.9820125102996826
2011-01-19,0.9136126041412354
2011-01-20,0.880398690700531
2011-01-21,0.8652321696281433
2011-01-24,0.9277175068855286
2011-01-25,0.908304750919342
2011-01-26,0.9334801435470581
2011-01-27,0.9850452542304993
2011-01-28,0.9052708745002747
2011-01-31,0.9155846238136292
2011-02-01,0.9818606376647949
2011-02-02,0.9985430240631104
2011-02-03,0.9996053576469421
2011-02-04,1.058753490447998
2011-02-07,1.047833800315857
2011-02-08,1.0454068183898926
2011-02-09,1.0255392789840698
2011-02-10,1.0343360900878906
2011-02-11,1.0579955577850342
2011-02-14,1.0821095705032349
2011-02-15,1.0511705875396729
2011-02-16,1.084384799003601
2011-02-17,1.1321579217910767
2011-02-18,1.1191145181655884
2011-02-22,0.985803484916687
2011-02-23,0.9328739047050476
2011-02-24,0.9789788126945496
2011-02-25,1.052990198135376
2011-02-28,1.0211411714553833
2011-03-01,0.9601735472679138
2011-03-02,1.0011218786239624
2011-03-03,1.0592083930969238
2011-03-04,1.0258424282073975
2011-03-07,0.9409117698669434
2011-03-08,0.9459167122840881
2011-03-09,0.861592173576355
2011-03-10,0.7963783740997314
2011-03-11,0.817610502243042
2011-03-14,0.8142737746238708
2011-03-15,0.7846994400024414
2011-03-16,0.7340449690818787
